affected_games,agreement,annotation_id,annotator,author_playtime_at_review_min,author_playtime_overall_min,combined_rating,combined_rating_display,created_at,criticism-praise-developer-publisher,criticism-praise-game-content,criticism-praise-ideological,criticism-praise-political,funny_score,game,game_description,game_name_display,game_received_for_free,id,input_ids,is-game-related,is-review-bombing,last_updated_formatted,lead_time,rating,release_date,review,review_bomb_reason,review_bomb_time,review_bomb_type,review_date,review_date_datetime,source,steam_rating_positive,updated_at,was_steam_purchase
Firewatch,88.8888888888889,31391423,11790,246.0,246.0,Nicht empfohlen,Nicht empfohlen,2024-02-22T13:27:27.536616Z,Ja,Ja,Ja,Ja,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871589,"[  101  2023  2208  2003  7929  1010  2025  2008  5875  1998  1045  2428
  2134  1005  1056  2066  1996  4566  1010  2200  3424  1011 27301  1012
  4606 22339 11685  2003  2107  2019  3086 29444  1012  1045  6655  2002
  1005  1055  2056  1037  2773  2002  2323  2031  2589  2077  2019 18991
  2009  1010 11082  2025  2292  2023  1005 13044  1005  2002 11867  7974
  2015  5819 12097  2000  2022  3819  1010  2196  2437  2151 12051  3046
  1998  6033  2619  1005  1055 17133  7415  1012  2040  1005  1055  1996
  2613 12700  2182  1029  1045  2052  2025 16755  2023  2208  2138  1997
  1996  2208  2004  2092  2004  1996  9722  2038  2070  2785  1997  2969
  2157  6313  2643  3375  1012  1012  1012  1045  2228  2002  3791  2000
  2202  1037  2146  2524  2298  2012  2370  1012  1045  2123  1005  1056
  2228  2008  3087  2323  2360  2008  2773  2021  2017  2323  2202  2009
  2013  2306  1996  6123  1998  2045  2001  2053  5762  5223 14354  3832
  2013  1996  2773  2002  2056  1010  2066 29071  5104  2056  2002  6719
  2359  2000  2360  1996  5409  2773  1010  2029  2002  2106  1012  2021
  1045  2123  1005  1056  2903  2002  6257  2151 24391  5223  2875  2151
  2679  2043  2002  2056  2009  1012  2111  2323  2025  2360  2009  2021
  1037  6707  2003  1037  6707  1010  1045  3246  2119  4553  2013  2023
  1012 16475  2003  1037  1012  1012  1012  2092  1010  1045  1005  2222
  2292  2017  5630  1012   102]",Ja,Ja,20.09.2017 14:52:30,35.409,,09.02.2016,"This game is ok, not that interesting and I really didn't like the ending, very anti-climatic. Plus Campo Santo is such an attention seeker. I bet he's said a word he should have done before an regretted it, lets not let this 'garbage' he spews whilst pretending to be perfect, never making any mistakes try and destroy someone's lively hood. Who's the real villain here? I would not recommend this game because of the game AS WELL as the developer has some kind of self rightious god complex... I think he needs to take a long hard look at himself. I don't think that anyone should say that word but you should take it from within the context and there was no racial hate motivation intended from the word he said, like pewds said he literally wanted to say the worst word, which he did. But I don't believe he wished any malicious hate towards any race when  he said it. People should not say it but a mistake is a mistake, I hope both learn from this. Dev is a... well, i'll let you decide.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,20.09.2017 14:52:30,20.09.2017,Steam,False,2024-02-22T13:27:27.536641Z,True
Firewatch,88.8888888888889,30850270,17750,246.0,246.0,Nicht empfohlen,Nicht empfohlen,2024-02-13T15:01:15.438047Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871589,"[  101  2023  2208  2003  7929  1010  2025  2008  5875  1998  1045  2428
  2134  1005  1056  2066  1996  4566  1010  2200  3424  1011 27301  1012
  4606 22339 11685  2003  2107  2019  3086 29444  1012  1045  6655  2002
  1005  1055  2056  1037  2773  2002  2323  2031  2589  2077  2019 18991
  2009  1010 11082  2025  2292  2023  1005 13044  1005  2002 11867  7974
  2015  5819 12097  2000  2022  3819  1010  2196  2437  2151 12051  3046
  1998  6033  2619  1005  1055 17133  7415  1012  2040  1005  1055  1996
  2613 12700  2182  1029  1045  2052  2025 16755  2023  2208  2138  1997
  1996  2208  2004  2092  2004  1996  9722  2038  2070  2785  1997  2969
  2157  6313  2643  3375  1012  1012  1012  1045  2228  2002  3791  2000
  2202  1037  2146  2524  2298  2012  2370  1012  1045  2123  1005  1056
  2228  2008  3087  2323  2360  2008  2773  2021  2017  2323  2202  2009
  2013  2306  1996  6123  1998  2045  2001  2053  5762  5223 14354  3832
  2013  1996  2773  2002  2056  1010  2066 29071  5104  2056  2002  6719
  2359  2000  2360  1996  5409  2773  1010  2029  2002  2106  1012  2021
  1045  2123  1005  1056  2903  2002  6257  2151 24391  5223  2875  2151
  2679  2043  2002  2056  2009  1012  2111  2323  2025  2360  2009  2021
  1037  6707  2003  1037  6707  1010  1045  3246  2119  4553  2013  2023
  1012 16475  2003  1037  1012  1012  1012  2092  1010  1045  1005  2222
  2292  2017  5630  1012   102]",Ja,Ja,20.09.2017 14:52:30,61.994,,09.02.2016,"This game is ok, not that interesting and I really didn't like the ending, very anti-climatic. Plus Campo Santo is such an attention seeker. I bet he's said a word he should have done before an regretted it, lets not let this 'garbage' he spews whilst pretending to be perfect, never making any mistakes try and destroy someone's lively hood. Who's the real villain here? I would not recommend this game because of the game AS WELL as the developer has some kind of self rightious god complex... I think he needs to take a long hard look at himself. I don't think that anyone should say that word but you should take it from within the context and there was no racial hate motivation intended from the word he said, like pewds said he literally wanted to say the worst word, which he did. But I don't believe he wished any malicious hate towards any race when  he said it. People should not say it but a mistake is a mistake, I hope both learn from this. Dev is a... well, i'll let you decide.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,20.09.2017 14:52:30,20.09.2017,Steam,False,2024-02-13T15:01:15.438067Z,True
Firewatch,100.0,31734626,17758,310.0,310.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:50:33.252324Z,Ja,Ja,Ja,Ja,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871590,"[  101  1996  2208  2993  2003 10303  1012  2058 18098  6610  2094  1010
  5791  1012  2021 10303  1012  1996  7982  2003  3492  2204  1998  1045
  2293  1996  2396  2806  1012  2009  1005  1055  1037  3788 25837  2021
  2008  1005  1055  2025  1037  2919  2518  1012  2174  1010  1045 10214
  2000  2490  1037  9722  2004  4857 19937  1010 23624 14289 26255  1010
  1998 10317  6149  2004  2023  2028  1012  2057  2342  2000  4604  1037
  4471  2008  1996  2828  1997  5248  2023  9722  2038  3491  2097  2025
  2022 25775  1012  2000  2175  2044  2619  1005  1055  2476  2138  2027
  2056  2019  5805  2773  2003  2025  3100  1012  6616  2576  6149  2791
  1010  2123  1005  1056  4965  2023  2208  1012   102]",Nein,Ja,15.09.2017 07:13:11,105.396,,09.02.2016,"The game itself is alright. Overpriced, definitely. But alright. The dialogue is pretty good and I love the art style. It's a walking simulator but that's not a bad thing. However, I refuse to support a developer as thin skinned, manipulative, and politically correct as this one. We need to send a message that the type of behavior this developer has shown WILL NOT be tolerated. To go after someone's career because they said an offensive word is not okay. Fuck political correctness, Don't buy this game.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,15.09.2017 07:13:11,15.09.2017,Steam,False,2024-02-28T23:50:33.252341Z,True
Firewatch,100.0,31734645,17758,294.0,718.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:51:24.003777Z,Ja,Ja,Ja,Nein,1.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871591,"[  101  1045  5632  2023  2208  2043  1045  4149  2009  1012  1045  2001
  2200  2046  1996  2466  1998  2481  2102  2644  2652  1012  2045  2001
  1037  2569  2173  1999  2026  2540  2005  2023  2208  2127  2140  1996
  9722  2787  2000  6905  1037 11082  2447  2006  7858  1998  3535  2000
  4053  2032 10346  4630  4818  2100  1012 29591  3993  1998 24282  9164
  1012  2079  2025  2490  2023  4487  7741  2368  8918 16655 23048  2389
 16475  1012   102]",Ja,Ja,16.09.2017 18:17:32,49.579,,09.02.2016,"I enjoyed this game when i bought it. I was very into the story and couldnt stop playing. There was a special place in my heart for this game untill the developer decided to abuse a lets player on youtube and attempt to damage him finantialy.
Disgraceful and childish behaviour.

DO NOT SUPPORT THIS DISINGENUOUS UNETHICAL DEV.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,16.09.2017 17:59:27,16.09.2017,Steam,False,2024-02-28T23:51:24.003795Z,True
Firewatch,100.0,31734738,17758,343.0,343.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:54:29.734150Z,Nein,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871592,"[  101  2292  2033  2707  2011  3038  1045  2123  2102  2428  2113  1055
  1008  1008  1008  2055 29071  3207 14756  2030  3649  1012  1045  2123
  2102  2729  2055  2054  2002  2038  2000  2360  2030  2054  2002  2515
  1010  2061  2023  3319  2038  2498  2000  2079  2007  2035  2008 10231
  1012  2023  2208  2001  4569  1010  1045  2228  1996  2069  3114  1045
  2428  2064  2102 16755  2009  2003  2008  2009  2371  2066  2045  2001
  1037  2843  1997  1044 18863  2005  2009  1010  1045  2359  1996  6547
  2000  2022  2242  7046  2084  2009  2001  1025  1045  2572  2025  3038
  2008  1045 21090  2007  1996  2466  2029  2003  2339  1045  2091  3446
  1010  1045  2572  3038  2017  2131  2149 13322  2006  2122  3494  1998
  2079  2498  2007  2068  1012  1996  3857  2039  2005  1996 23873  2001
  2613  1010  2021  2059  1996 14395  2991  2013  1996 14463  1997  1996
  2466  2001 10231   999  2049  2066  3666  2843  2099  1998  4531  2041
  2008  1996  3614  2134  2102  2079  2505  2044  2035  1010  2066  3666
  2732 10313  1998  4531  2041  4967  2003  1037  6343  1010  3666  4302
 10693  1998  4531  2041  1996  2878  2518  2044  7194  2012  1996 27589
 18367  2015  2001  1037  3959  1012  3531  2619  2425  2033  2027  2094
  2066  2000  2156  2151  1997  1996 21358  5686  3672  3258  2131  1037
  2204  5790  2007  2216  7957  1997  3441  1012  1045  2097  2360  1996
  8389  1006  2096  2025  2152  2203  1007  2020 24820  2000  2298  2012
  1010  1998  1996  3496  2008  2003  2580  2011  1996  2208  2003  3243
  3835  1010  2049  1996  2785  1997  2208  2008  2065  1045  2359  2202
  2146  3328  2083  1996  3224  1010  1045  2052  2377  1012  1012  1012
  1012  2612  1997  2975  2026  2160  2021  2130  2059  8909  2738  2175
  2005  1996  3328  1012  2035  1999  2035  1024  1020  4509  1029  2041
  1997  2184  1012  2488  2000  7858  2009  2005  1996  2466  2084  5247
  1996  1002  1002  2006  1010  4983  2049  2066  1019  1002  2059  2672
  1010   102]",Ja,Nein,14.09.2017 19:37:34,184.583,,09.02.2016,"Let me start by saying i dont really know s*** about pewdepie or whatever. I dont care about what he has to say or what he does, so this review has nothing to do with all that crap.

This game was fun, i think the only reason i really cant recommend it is that it felt like there was A LOT of hype for it, i wanted the mystery to be something bigger than it was; I am not saying that i disagree with the story which is why i down rate, i am saying you get us hooked on these characters and do NOTHING with them. The build up for the suspense was real, but then the utter fall from the climax of the story was crap! Its like watching LOTR and finding out that the ring didnt do anything after all, like watching Star Trek and finding out Khan is a nobody, watching harry potter and finding out the whole thing after arriving at the hogwarts was a dream. Please someone tell me theyd like to see any of the aforemention get a good rating with those kinds of stories. 

I will say the graphics (while not high end) were pleasing to look at, and the scene that is created by the game is quite nice, its the kind of game that if i wanted take long walk through the forest, i would play....instead of leaving my house but even then id rather go for the walk. 

All in all: 
6ish? out of 10. better to youtube it for the story than spend the $$ on, unless its like 5$ then maybe,","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 19:37:34,14.09.2017,Steam,False,2024-02-28T23:54:29.734167Z,True
Firewatch,100.0,31734767,17758,237.0,237.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:55:31.337185Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871593,"[  101  2023  1000  2208  1000  2003  4569  1998  2200 17075  1012  2023
  9722  1005  1055  4506  2024 28980 17482  1998  1045  2064  2025 28667
  8462  4859  2023  2208  2030  2151  1997  2045  2925  4486  1012  2004
  4012 23545  2869  2057  2442  2954  2005  2054  2003  1996  2375  1998
  2054  2003  2157  1012  3404  2033  2025  2652  2023  2208  2003  2025
  1037  2502  3066  1012   102]",Ja,Ja,18.09.2017 04:31:58,60.833,,09.02.2016,"This ""game"" is fun and very compelling. This developer's actions are morally bankrupt and i can not recomend this game or any of there future titles.  As comsumers we must fight for what is the law and what is right. Trust me not playing this game is not a big deal.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,18.09.2017 04:31:58,18.09.2017,Steam,False,2024-02-28T23:55:31.337202Z,True
Firewatch,100.0,31734815,17758,193.0,193.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:56:50.196929Z,Nein,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871594,"[ 101 1017 2232 2146 1010 9804 2812 2498 1010 5236 5436 9792 2008 3138
 2185 2013 2054 1045 5632 2055 1996 2208 1012  102]",Ja,Nein,18.09.2017 16:49:55,78.053,,09.02.2016,"3h long, choices mean nothing, stupid plot twist that takes away from what i enjoyed about the game.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,18.09.2017 16:49:55,18.09.2017,Steam,False,2024-02-28T23:56:50.196949Z,True
Firewatch,100.0,31734837,17758,77.0,77.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:57:23.099241Z,Ja,Nein,Nein,Nein,4.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871595,"[ 101 2876 1005 1056 2215 2000 2377 1996 2208 1998 2131 9790 2005 2652
 2009  102]",Nein,Ja,17.09.2017 10:06:59,32.106,,09.02.2016,Wouldn't want to play the game and get sue for playing it,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,17.09.2017 10:06:59,17.09.2017,Steam,False,2024-02-28T23:57:23.099262Z,True
Firewatch,100.0,31734861,17758,365.0,365.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:57:54.963626Z,Ja,Nein,Ja,Nein,1.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871596,"[  101  1045  2572  3374  1010  2021  1045  2064  1005  1056  2490  1037
  9722  2040 28616 25581  1040 12458  2050  1006  2029  2003  2919  2566
  7367  1007  2000  6728 20110  2500  1012   102]",Nein,Ja,15.09.2017 14:35:10,30.971,,09.02.2016,"I am sorry, but I can't support a developer who misuses DMCA (which is bad per se) to oppress others.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,15.09.2017 14:35:10,15.09.2017,Steam,False,2024-02-28T23:57:54.963656Z,False
Firewatch,100.0,31734876,17758,87.0,87.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:58:09.858983Z,Nein,Ja,Nein,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871597,[  101  2074  1037 11771  2208  1012  1012  1012   102],Ja,Nein,14.09.2017 01:53:07,14.031,,09.02.2016,Just a boring game...,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,14.09.2017 01:53:07,14.09.2017,Steam,False,2024-03-30T20:26:57.062265Z,True
Firewatch,100.0,31734910,17758,266.0,430.0,Nicht empfohlen,Nicht empfohlen,2024-02-28T23:59:00.578841Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871598,"[  101  2307  2208  1010  9797  2024  3492 11612  1998  2123  1005  1056
 10107  2054  2027  2288  2013  1996  2451  1012  3319  3774  1997  1996
  2878  4654  4842 28335  1997  1996  4031  1010  1998  2027  3266  2000
  2689  1996  2204  5758  1045  2018  2007  2023  2208  1012   102]",Ja,Ja,20.09.2017 17:28:50,49.924,,09.02.2016,"Great game, developers are pretty petty and don't deserve what they got from the community.
Review consists of the whole experiance of the product, and they managed to change the good memories i had with this game.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,20.09.2017 17:28:50,20.09.2017,Steam,False,2024-02-28T23:59:00.578861Z,True
Firewatch,100.0,31734976,17758,241.0,241.0,Nicht empfohlen,Nicht empfohlen,2024-02-29T00:00:33.955264Z,Ja,Ja,Ja,Ja,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871599,"[  101  1996  2208 18058  1037  3262  2092  1011 13823  2466  1012  2295
  2009 17567  2066  2116  7984  2399  7166  2000  2079  1999  3173  1996
  2466  2362  2379  1996  2203  1012  2009  2003 11973  2021  8363  1012
  2009  2003  8242  2021  5399  4895  3678  6455  1012  1996 11247  2003
  8467  1010  2021  2009  3084  2039  2005  2009  2007  7224  1012  2174
  1010  1045  3685  2507  2026 12832  2005  2023  2208  1012  1996  9722
  2038 16999  2010  9385  2000  5326  2576  8704  1998  2008  2003  2242
  2008  1045  3685 11113  5178  1012   102]",Ja,Ja,18.09.2017 12:15:25,92.496,,09.02.2016,"The game delivers a mostly well-paced story. Though it suffers like many narrative games tend to do in holding the story together near the end. It is engaging but relaxed. It is pleasant but somewhat unnerving. The gameplay is shallow, but it makes up for it with atmosphere. However, I cannot give my recommendation for this game. The developer has abused his copyright to promote political aims and that is something that I cannot abide.","Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,18.09.2017 12:15:25,18.09.2017,Steam,False,2024-02-29T00:00:33.955284Z,True
Firewatch,88.8888888888889,32465494,19069,221.0,221.0,Nicht empfohlen,Nicht empfohlen,2024-03-12T17:05:15.207217Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871600,"[  101  1996  2208  2003  2307  2021  1045  2064  1005  1056 16755  1037
  2208  2013  1037  2058  7591 17277  1012  1045  2215  2026  2769  2067
   102]",Ja,Ja,13.09.2017 00:35:29,69.813,,09.02.2016,The game is great but i can't recommend a game from a over sensitive creators. I WANT MY MONEY BACK,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,13.09.2017 00:35:29,13.09.2017,Steam,False,2024-03-12T17:05:15.207242Z,True
Firewatch,88.8888888888889,31837456,18236,221.0,221.0,Nicht empfohlen,Nicht empfohlen,2024-03-01T12:11:45.248878Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871600,"[  101  1996  2208  2003  2307  2021  1045  2064  1005  1056 16755  1037
  2208  2013  1037  2058  7591 17277  1012  1045  2215  2026  2769  2067
   102]",Nein,Ja,13.09.2017 00:35:29,34.466,,09.02.2016,The game is great but i can't recommend a game from a over sensitive creators. I WANT MY MONEY BACK,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,13.09.2017 00:35:29,13.09.2017,Steam,False,2024-03-01T12:11:45.248898Z,True
Firewatch,88.8888888888889,31013357,13430,221.0,221.0,Nicht empfohlen,Nicht empfohlen,2024-02-16T09:03:24.047013Z,Ja,Ja,Ja,Nein,0.0,Firewatch,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",Firewatch,False,91871600,"[  101  1996  2208  2003  2307  2021  1045  2064  1005  1056 16755  1037
  2208  2013  1037  2058  7591 17277  1012  1045  2215  2026  2769  2067
   102]",Ja,Ja,13.09.2017 00:35:29,85.545,,09.02.2016,The game is great but i can't recommend a game from a over sensitive creators. I WANT MY MONEY BACK,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",12. September 2017 - Anfang Oktober 2017,negativ,13.09.2017 00:35:29,13.09.2017,Steam,False,2024-02-16T09:03:24.047034Z,True
